university,degree,course_name,exam_weight,degree_clean
UC3M,ciencias-politicas,Técnicas de investigación en Ciencia Política,60.0,Political Science
UC3M,ciencias-politicas,Análisis electoral,60.0,Political Science
UC3M,ciencias-politicas,Hojas de cálculo: Nivel intermedio,0.0,Political Science
UC3M,ciencias-politicas,Políticas Públicas,60.0,Political Science
UC3M,ciencias-politicas,Sistema político español,50.0,Political Science
UC3M,ciencias-politicas,Temas de política comparada,50.0,Political Science
UC3M,ciencias-politicas,Evaluación de políticas y programas públicos,40.0,Political Science
UC3M,ciencias-politicas,Política Europea,60.0,Political Science
UC3M,ciencias-politicas,Política mundial,50.0,Political Science
UC3M,ciencias-politicas,Política y comunicación,60.0,Political Science
UC3M,ciencias-politicas,Temas de política española,50.0,Political Science
UC3M,ciencias-politicas,Seminario de Investigación,40.0,Political Science
UC3M,ciencias-politicas,Asesoramiento y consultoría política,60.0,Political Science
UC3M,ciencias-politicas,Derecho Constitucional II: derechos fundamentales y garantías constitucionales,60.0,Political Science
UC3M,ciencias-politicas,Diálogo social y gobernanza: actores y reformas laborales,40.0,Political Science
UC3M,ciencias-politicas,Economía pública,60.0,Political Science
UC3M,ciencias-politicas,Estructura y cambio social,60.0,Political Science
UC3M,ciencias-politicas,Filosofía política,50.0,Political Science
UC3M,ciencias-politicas,Gestión pública directiva,50.0,Political Science
UC3M,ciencias-politicas,Márketing público,60.0,Political Science
UC3M,ciencias-politicas,Organizaciones y relaciones internacionales,50.0,Political Science
UC3M,ciencias-politicas,Política local,50.0,Political Science
UC3M,ciencias-politicas,Psicología Política,60.0,Political Science
UC3M,ciencias-politicas,Sociología de España,50.0,Political Science
UC3M,ciencias-politicas,Teoría de los Juegos,50.0,Political Science
UC3M,ciencias-politicas,Derecho Administrativo II,60.0,Political Science
UC3M,ciencias-politicas,Derecho e instituciones europeas,50.0,Political Science
UC3M,ciencias-politicas,Economía internacional,50.0,Political Science
UC3M,ciencias-politicas,Gobierno Multinivel,60.0,Political Science
UC3M,ciencias-politicas,Ideologías y movimientos políticos en el siglo XXI,0.0,Political Science
UC3M,ciencias-politicas,"Inmigración, multiculturalidad y derechos humanos",60.0,Political Science
UC3M,ciencias-politicas,Inteligencia política aplicada,40.0,Political Science
UC3M,ciencias-politicas,Política internacional de seguridad,50.0,Political Science
UC3M,ciencias-politicas,Política social y Estado del Bienestar,40.0,Political Science
UC3M,ciencias-politicas,Presupuesto y gasto público,60.0,Political Science
UC3M,turismo,Alemán I,0.0,Tourism
UC3M,turismo,Competencias digitales para el uso de la información,0.0,Tourism
UC3M,turismo,Estrategias de Expresión,0.0,Tourism
UC3M,turismo,Francés I,40.0,Tourism
UC3M,turismo,Geografía del turismo y tendencias del turismo actual,30.0,Tourism
UC3M,turismo,Historia contemporánea y turismo,60.0,Tourism
UC3M,turismo,Introducción al derecho patrimonial,60.0,Tourism
UC3M,turismo,Alemán II,0.0,Tourism
UC3M,turismo,Francés II,40.0,Tourism
UC3M,turismo,Historia del Arte,60.0,Tourism
UC3M,turismo,Introducción a la Contabilidad,60.0,Tourism
UC3M,turismo,Introducción a la Estadística,60.0,Tourism
UC3M,turismo,Recursos territoriales turísticos,30.0,Tourism
UC3M,turismo,Alemán III,0.0,Tourism
UC3M,turismo,Derecho privado turístico (Contratación turística),40.0,Tourism
UC3M,turismo,Francés III,40.0,Tourism
UC3M,turismo,Fundamentos de administración de empresas,50.0,Tourism
UC3M,turismo,Patrimonio Cultural,50.0,Tourism
UC3M,turismo,Principios de Economía,60.0,Tourism
UC3M,turismo,Alemán IV,0.0,Tourism
UC3M,turismo,Competencias digitales para el tratamiento de datos. Nivel Intermedio,0.0,Tourism
UC3M,turismo,Francés IV,40.0,Tourism
UC3M,turismo,Operaciones y procesos en empresas turísticas,50.0,Tourism
UC3M,turismo,Planificación territorial turística,50.0,Tourism
UC3M,turismo,Turismos emergentes y nuevas modalidades turísticas,30.0,Tourism
UC3M,turismo,Dirección Estratégica de empresas turísticas,60.0,Tourism
UC3M,turismo,Marketing,40.0,Tourism
UC3M,turismo,Regulación administrativa del turismo,60.0,Tourism
UC3M,turismo,Sistemas informáticos en el sector turístico,25.0,Tourism
UC3M,turismo,Turismo Sostenible,40.0,Tourism
UC3M,turismo,Comunicación de marketing y medios sociales,50.0,Tourism
UC3M,turismo,Dirección de recursos humanos,60.0,Tourism
UC3M,turismo,Gestión de eventos turísticos y protocolo,0.0,Tourism
UC3M,turismo,Gestión de la calidad de los servicios turísticos y atención al cliente,40.0,Tourism
UC3M,turismo,Creación de empresas turísticas,60.0,Tourism
UC3M,turismo,Diseño de servicios turísticos para las culturas asiáticas,50.0,Tourism
UC3M,turismo,Legislación laboral en el sector turístico,0.0,Tourism
UC3M,turismo,Lengua extranjera aplicada al turismo I,40.0,Tourism
UC3M,turismo,Marketing Digital,40.0,Tourism
UC3M,turismo,Negocios Digitales,40.0,Tourism
UC3M,turismo,Turismo cultural y de museos,50.0,Tourism
UC3M,turismo,Creación y planificación de itinerarios y rutas turísticas,50.0,Tourism
UC3M,turismo,Dirección de hoteles y alojamientos turísticos,0.0,Tourism
UC3M,turismo,Investigación de Mercados,35.0,Tourism
UC3M,turismo,Lengua extranjera aplicada al turismo II,0.0,Tourism
UC3M,turismo,Sociología del turismo y del ocio,40.0,Tourism
UC3M,turismo,Viajes e imágenes de los espacios turísticos,50.0,Tourism
UC3M,turismo,Principios de Economía,60.0,Tourism
UC3M,turismo,Fundamentos de administración de empresas,50.0,Tourism
UC3M,turismo,Introducción al derecho patrimonial,60.0,Tourism
UC3M,turismo,Francés I,40.0,Tourism
UC3M,turismo,Alemán I,0.0,Tourism
UC3M,turismo,Geografía del turismo y tendencias del turismo actual,30.0,Tourism
UC3M,turismo,Francés II,40.0,Tourism
UC3M,turismo,Alemán II,0.0,Tourism
UC3M,turismo,Técnicas de búsqueda y uso de la información,0.0,Tourism
UC3M,turismo,Técnicas de expresión oral y escrita,0.0,Tourism
UC3M,turismo,Recursos territoriales turísticos,30.0,Tourism
UC3M,turismo,Introducción a la Contabilidad,60.0,Tourism
UC3M,turismo,Introducción a la Estadística,60.0,Tourism
UC3M,turismo,Regulación administrativa del turismo,60.0,Tourism
UC3M,turismo,Patrimonio Cultural,50.0,Tourism
UC3M,turismo,Francés III,40.0,Tourism
UC3M,turismo,Alemán III,0.0,Tourism
UC3M,turismo,Historia contemporána y turismo,60.0,Tourism
UC3M,turismo,Dirección Estratégica de empresas turísticas,60.0,Tourism
UC3M,turismo,Planificación territorial y turística,50.0,Tourism
UC3M,turismo,Operaciones y procesos en empresas turísticas,50.0,Tourism
UC3M,turismo,Marketing Turístico,55.0,Tourism
UC3M,turismo,Francés IV,40.0,Tourism
UC3M,turismo,Alemán IV,0.0,Tourism
UC3M,turismo,Dirección Financiera,60.0,Tourism
UC3M,turismo,Derecho privado turístico (Contratación turística),40.0,Tourism
UC3M,turismo,Sistemas informáticos en el sector turístico,25.0,Tourism
UC3M,turismo,Hojas de Cálculo: nivel intermedio,0.0,Tourism
UC3M,turismo,Gestión de eventos turísticos y protocolo,0.0,Tourism
UC3M,turismo,Creación de empresas turísticas,60.0,Tourism
UC3M,turismo,Investigación de mercados y fuentes de información para el sector turístico,50.0,Tourism
UC3M,turismo,Gestión de la calidad de los servicios turísticos y atención al cliente,40.0,Tourism
UC3M,turismo,"Técnicas de Comunicación, Patrocinios  y RRPP",55.0,Tourism
UC3M,turismo,Organización y gestión de recursos humanos,60.0,Tourism
UC3M,turismo,Historia del Arte,60.0,Tourism
UC3M,turismo,Turismo cultural y de museos,50.0,Tourism
UC3M,turismo,Viajes e imágenes de los espacios turísticos,50.0,Tourism
UC3M,turismo,Turismos emergentes y nuevas modalidades turísticas,30.0,Tourism
UC3M,turismo,Diseño de servicios turísticos para las culturas asiáticas,50.0,Tourism
UC3M,turismo,Turismo sostenible,40.0,Tourism
UC3M,turismo,Lengua extranjera aplicada al turismo I,40.0,Tourism
UC3M,turismo,Negocios online de servicios turísticos,55.0,Tourism
UC3M,turismo,Marketing digital y redes sociales para productos turísticos,40.0,Tourism
UC3M,turismo,Modelos estadísticos para el sector turístico,40.0,Tourism
UC3M,turismo,Legislación laboral en el sector turístico,0.0,Tourism
UC3M,turismo,Creación y planificación de itinerarios y rutas turísticas,50.0,Tourism
UC3M,turismo,Modelos de negocio y design thinking para servicios turísticos,50.0,Tourism
UC3M,turismo,Lengua extranjera aplicada al turismo II,0.0,Tourism
UC3M,turismo,Estrategias de turismo colaborativo,50.0,Tourism
UC3M,turismo,Creación y gestión de marca de destinos turísticos y culturales,55.0,Tourism
UC3M,turismo,Gestión de empresas de Intermediación turística y ocio,10.0,Tourism
UC3M,turismo,Dirección de hoteles y alojamientos turísticos,0.0,Tourism
UC3M,turismo,Sociología del turismo y del ocio,40.0,Tourism
UC3M,aeroespacial,Calculo I,60.0,Aerospace Engineering
UC3M,aeroespacial,Algebra Lineal,60.0,Aerospace Engineering
UC3M,aeroespacial,Fisica I,60.0,Aerospace Engineering
UC3M,aeroespacial,Programación,50.0,Aerospace Engineering
UC3M,aeroespacial,Estadistica,0.0,Aerospace Engineering
UC3M,aeroespacial,Tecnicas de Expresión Oral y Escrita,0.0,Aerospace Engineering
UC3M,aeroespacial,Calculo II,60.0,Aerospace Engineering
UC3M,aeroespacial,Fundamentos Químicos en la ingeniería,60.0,Aerospace Engineering
UC3M,aeroespacial,Expresión Gráfica,60.0,Aerospace Engineering
UC3M,aeroespacial,Fisica II,60.0,Aerospace Engineering
UC3M,aeroespacial,Mecánica de Fluidos I,60.0,Aerospace Engineering
UC3M,aeroespacial,Mecánica aplicada a la Ingeniería Aeroespacial,60.0,Aerospace Engineering
UC3M,aeroespacial,Ampliación de Matemáticas,60.0,Aerospace Engineering
UC3M,aeroespacial,Fundamentos de Gestión Empresarial,60.0,Aerospace Engineering
UC3M,aeroespacial,Materiales Aeroespaciales I,60.0,Aerospace Engineering
UC3M,aeroespacial,Modelización en Ingeniería Aeroespacial,60.0,Aerospace Engineering
UC3M,aeroespacial,Ingeniería Térmica,60.0,Aerospace Engineering
UC3M,aeroespacial,Elasticidad y Resistencia de Materiales,60.0,Aerospace Engineering
UC3M,aeroespacial,Materiales Aeroespaciales II,60.0,Aerospace Engineering
UC3M,aeroespacial,Mecánica de Fluidos II,60.0,Aerospace Engineering
UC3M,aeroespacial,Aerodinámica I,60.0,Aerospace Engineering
UC3M,aeroespacial,Fundamentos de Ingeniería Electrónica,50.0,Aerospace Engineering
UC3M,aeroespacial,Estructuras Aeroespaciales,60.0,Aerospace Engineering
UC3M,aeroespacial,Sistemas e Instalaciones del Avion,60.0,Aerospace Engineering
UC3M,aeroespacial,Propulsión Aeroespacial I,60.0,Aerospace Engineering
UC3M,aeroespacial,Técnicas de Búsqueda y uso de la Información,0.0,Aerospace Engineering
UC3M,aeroespacial,Mecánica de Vuelo I,60.0,Aerospace Engineering
UC3M,aeroespacial,"Navegación, Transporte Aereo y Aeropuertos",25.0,Aerospace Engineering
UC3M,aeroespacial,Diseño Aeroespacial I,60.0,Aerospace Engineering
UC3M,aeroespacial,Hojas de cálculo. Nivel avanzado,0.0,Aerospace Engineering
UC3M,aeroespacial,Estabilidad e Integridad de Estructuras Aeroespaciales,60.0,Aerospace Engineering
UC3M,aeroespacial,Control de Sistemas Aeroespaciales,0.0,Aerospace Engineering
UC3M,aeroespacial,Diseño Aeroespacial II,60.0,Aerospace Engineering
UC3M,aeroespacial,Aerodinámica II,25.0,Aerospace Engineering
UC3M,aeroespacial,Integración de Sistemas Embarcados,25.0,Aerospace Engineering
UC3M,aeroespacial,Aeroelasticidad,60.0,Aerospace Engineering
UC3M,aeroespacial,Diseño de Turbohélices,25.0,Aerospace Engineering
UC3M,aeroespacial,Combustión,60.0,Aerospace Engineering
UC3M,aeroespacial,Diseño de Turbomáquinas,25.0,Aerospace Engineering
UC3M,aeroespacial,Vehículos espaciales y dinámica orbital,60.0,Aerospace Engineering
UC3M,aeroespacial,Diseño y cálculo de aeronaves,60.0,Aerospace Engineering
UC3M,aeroespacial,Mecánica de Vuelo II,60.0,Aerospace Engineering
UC3M,aeroespacial,Helicópteros y Aeronaves Diversas,30.0,Aerospace Engineering
UC3M,aeroespacial,Propulsión Aeroespacial II,60.0,Aerospace Engineering
UC3M,aeroespacial,Motores Cohete,60.0,Aerospace Engineering
UC3M,aeroespacial,Instrumentación Electrónica en Sistemas Energéticos,30.0,Aerospace Engineering
UC3M,datos,Álgebra Lineal,60.0,Data Science
UC3M,datos,Cálculo I,60.0,Data Science
UC3M,datos,Introducción a la ciencia de datos,0.0,Data Science
UC3M,datos,Probabilidad y análisis de datos,60.0,Data Science
UC3M,datos,Programación,50.0,Data Science
UC3M,datos,Cálculo II,60.0,Data Science
UC3M,datos,Competencias digitales para la ingeniería,0.0,Data Science
UC3M,datos,Estrategias de Expresión,0.0,Data Science
UC3M,datos,Estructura de datos y algoritmos,50.0,Data Science
UC3M,datos,Introducción a la modelización estadística,60.0,Data Science
UC3M,datos,Matemática Discreta,60.0,Data Science
UC3M,datos,Aprendizaje Estadístico,50.0,Data Science
UC3M,datos,Bases de Datos,50.0,Data Science
UC3M,datos,Métodos Numéricos,50.0,Data Science
UC3M,datos,Señales y Sistemas,60.0,Data Science
UC3M,datos,Aprendizaje Automático I,30.0,Data Science
UC3M,datos,Modelización Predictiva,60.0,Data Science
UC3M,datos,Protección de datos y ciberseguridad,30.0,Data Science
UC3M,datos,Redes de Ordenadores,30.0,Data Science
UC3M,datos,Tratamiento estadístico de señales,60.0,Data Science
UC3M,datos,Aplicaciones Web,30.0,Data Science
UC3M,datos,Aprendizaje Automático II,30.0,Data Science
UC3M,datos,Introducción a los negocios,60.0,Data Science
UC3M,datos,Optimización y Analítica,50.0,Data Science
UC3M,datos,Análisis Bayesiano de datos,60.0,Data Science
UC3M,datos,Aspectos legales y éticos en ingeniería de datos,60.0,Data Science
UC3M,datos,Analítica Web,0.0,Data Science
UC3M,datos,Proyecto en ciencia de datos,0.0,Data Science
UC3M,datos,Aprendizaje automático en salud,0.0,Data Science
UC3M,datos,Fundamentos de BioInformática,0.0,Data Science
UC3M,datos,Ingeniería de la Ciberseguridad,60.0,Data Science
UC3M,datos,Procesos Estocásticos,40.0,Data Science
UC3M,datos,Tecnologías de Red en Internet para Big Data,60.0,Data Science
UC3M,datos,Analítica de datos educativos,60.0,Data Science
UC3M,datos,Aprendizaje automático y profundo para astronomía y astrofísica,0.0,Data Science
UC3M,datos,Inteligencia Artificial,40.0,Data Science
UC3M,datos,Robótica,0.0,Data Science
UC3M,datos,Series temporales y predicción,50.0,Data Science
UC3M,datos,Simulación en probabilidad y estadística,60.0,Data Science
UC3M,datos,Tecnología Avanzada en Red en Internet,40.0,Data Science
UC3M,datos,Álgebra Lineal,60.0,Data Science
UC3M,datos,Cálculo I,60.0,Data Science
UC3M,datos,Introducción a la ciencia de datos,0.0,Data Science
UC3M,datos,Probabilidad y análisis de datos,60.0,Data Science
UC3M,datos,Programación,50.0,Data Science
UC3M,datos,Cálculo II,60.0,Data Science
UC3M,datos,Estructura de datos y algoritmos,50.0,Data Science
UC3M,datos,Hojas de cálculo. Nivel avanzado,0.0,Data Science
UC3M,datos,Introducción a la modelización estadística,60.0,Data Science
UC3M,datos,Redes de Ordenadores,30.0,Data Science
UC3M,datos,Técnicas de búsqueda y uso de información,0.0,Data Science
UC3M,datos,Técnicas de expresión oral y escrita,0.0,Data Science
UC3M,datos,Aprendizaje estadístico,50.0,Data Science
UC3M,datos,Bases de datos,50.0,Data Science
UC3M,datos,Matemática discreta,60.0,Data Science
UC3M,datos,Señales y Sistemas,60.0,Data Science
UC3M,datos,Teoría de autómatas y compiladores,50.0,Data Science
UC3M,datos,Aprendizaje automático I,30.0,Data Science
UC3M,datos,Métodos numéricos,50.0,Data Science
UC3M,datos,Modelización predictiva,60.0,Data Science
UC3M,datos,Protección de datos y ciberseguridad,30.0,Data Science
UC3M,datos,Tratamiento estadístico de señales,60.0,Data Science
UC3M,datos,Aplicaciones Web,30.0,Data Science
UC3M,datos,Aprendizaje automático II,30.0,Data Science
UC3M,datos,Computación masiva,0.0,Data Science
UC3M,datos,Introducción a los negocios,60.0,Data Science
UC3M,datos,Optimización y analítica,50.0,Data Science
UC3M,datos,Análisis Bayesiano de datos,60.0,Data Science
UC3M,datos,Aplicaciones del aprendizaje automático,30.0,Data Science
UC3M,datos,Aplicaciones Móviles,0.0,Data Science
UC3M,datos,Aspectos legales y éticos en ingeniería de datos,60.0,Data Science
UC3M,datos,Redes Neuronales,30.0,Data Science
UC3M,datos,Analítica Web,0.0,Data Science
UC3M,datos,Proyecto en ciencia de datos,0.0,Data Science
UC3M,datos,"Tratamiento de audio, video y visión artificial",40.0,Data Science
UC3M,datos,Análisis de datos funcionales,50.0,Data Science
UC3M,datos,Aprendizaje automático en salud,0.0,Data Science
UC3M,datos,Fundamentos de BioInformática,0.0,Data Science
UC3M,datos,Ingeniería de la ciberseguridad,60.0,Data Science
UC3M,datos,Métodos de simulación y muestreo,60.0,Data Science
UC3M,datos,Regresión en Alta dimensión,50.0,Data Science
UC3M,datos,Tecnologías de Red en Internet para Big Data,60.0,Data Science
UC3M,datos,Analítica de datos educativos,60.0,Data Science
UC3M,datos,Diseño para la interpretación de datos,60.0,Data Science
UC3M,datos,Inteligencia Artificial,40.0,Data Science
UC3M,datos,Métodos de Inferencia en aprendizaje automático Bayesiano,60.0,Data Science
UC3M,datos,Robótica,0.0,Data Science
UC3M,datos,Series temporales y predicción,50.0,Data Science
UC3M,datos,Sistemas estocásticos dinámicos,60.0,Data Science
UC3M,datos,Tecnología Avanzada en Red de Internet,40.0,Data Science
UC3M,biomedica,Cálculo I,60.0,Biomedical Engineering
UC3M,biomedica,Álgebra Lineal,60.0,Biomedical Engineering
UC3M,biomedica,Química,60.0,Biomedical Engineering
UC3M,biomedica,Introducción a la Bioingeniería,40.0,Biomedical Engineering
UC3M,biomedica,Programación,40.0,Biomedical Engineering
UC3M,biomedica,Competencias digitales para la ingeniería,0.0,Biomedical Engineering
UC3M,biomedica,Estrategias de Expresión,0.0,Biomedical Engineering
UC3M,biomedica,Cálculo II,60.0,Biomedical Engineering
UC3M,biomedica,Biología celular y molecular,60.0,Biomedical Engineering
UC3M,biomedica,Física I,60.0,Biomedical Engineering
UC3M,biomedica,Física II,60.0,Biomedical Engineering
UC3M,biomedica,Física III,60.0,Biomedical Engineering
UC3M,biomedica,Ecuaciones Diferenciales,60.0,Biomedical Engineering
UC3M,biomedica,Bioquímica,40.0,Biomedical Engineering
UC3M,biomedica,Mecánica de Sólidos en Bioingeniería,60.0,Biomedical Engineering
UC3M,biomedica,Señales y Sistemas,50.0,Biomedical Engineering
UC3M,biomedica,Tecnología electrónica en biomedicina,50.0,Biomedical Engineering
UC3M,biomedica,Métodos numéricos en biomedicina,40.0,Biomedical Engineering
UC3M,biomedica,Mecánica de Fluidos en Bioingeniería,40.0,Biomedical Engineering
UC3M,biomedica,Estadística,0.0,Biomedical Engineering
UC3M,biomedica,Ingeniería de Control,45.0,Biomedical Engineering
UC3M,biomedica,Fundamentos de la gestión empresarial,60.0,Biomedical Engineering
UC3M,biomedica,Robótica,45.0,Biomedical Engineering
UC3M,biomedica,Ciencia e ingeniería de materiales,60.0,Biomedical Engineering
UC3M,biomedica,Fisiología Médica I,60.0,Biomedical Engineering
UC3M,biomedica,Fenómenos de transporte en biomedicina,30.0,Biomedical Engineering
UC3M,biomedica,Instrumentación de Medida,50.0,Biomedical Engineering
UC3M,biomedica,Fisiología Médica II,40.0,Biomedical Engineering
UC3M,biomedica,Procesamiento de imágenes médicas,50.0,Biomedical Engineering
UC3M,biomedica,Introducción a los Biomateriales,30.0,Biomedical Engineering
UC3M,biomedica,Introducción al diseño de Instrumentación médica,35.0,Biomedical Engineering
UC3M,biomedica,Fundamentos de ingeniería de tejidos y medicina regenerativa,60.0,Biomedical Engineering
UC3M,biomedica,Proyectos e innovación en Bioingeniería,60.0,Biomedical Engineering
UC3M,biomedica,Biología Computacional,60.0,Biomedical Engineering
UC3M,biomedica,Microdispositivos Biomédicos,40.0,Biomedical Engineering
UC3M,biomedica,Temas avanzados en imagen médica,50.0,Biomedical Engineering
UC3M,biomedica,Dispositivos e instrumental médico,25.0,Biomedical Engineering
UC3M,biomedica,Regeneración y bioingeniería de tejidos y órganos,30.0,Biomedical Engineering
UC3M,biomedica,Introducción a la imagen biomédica,40.0,Biomedical Engineering
UC3M,biomedica,Aplicaciones biomédicas de la robótica,50.0,Biomedical Engineering
UC3M,biomedica,Bioética,0.0,Biomedical Engineering
UC3M,biomedica,Aplicaciones biomédicas de la nanotecnología,30.0,Biomedical Engineering
UC3M,biomedica,Biología sintética y de sistemas,50.0,Biomedical Engineering
UC3M,biomedica,"Biomateriales avanzados, bioimpresión 3D y micro/nano biofabricación",35.0,Biomedical Engineering
UC3M,biomedica,Instrumentación de imagen médica,40.0,Biomedical Engineering
UC3M,biomedica,Modelización computacional de sistemas biológicos,50.0,Biomedical Engineering
UC3M,biomedica,Ingeniería Neuronal,60.0,Biomedical Engineering
UC3M,biomedica,Interfaces cerebro máquina,60.0,Biomedical Engineering
UC3M,biomedica,Biomecánica,60.0,Biomedical Engineering
UC3M,biomedica,Cálculo I,60.0,Biomedical Engineering
UC3M,biomedica,Álgebra Lineal,60.0,Biomedical Engineering
UC3M,biomedica,Química,60.0,Biomedical Engineering
UC3M,biomedica,Introducción a la Bioingeniería,40.0,Biomedical Engineering
UC3M,biomedica,Programación,40.0,Biomedical Engineering
UC3M,biomedica,Técnicas de expresión oral y escrita,0.0,Biomedical Engineering
UC3M,biomedica,Cálculo II,60.0,Biomedical Engineering
UC3M,biomedica,Biología celular y molecular,60.0,Biomedical Engineering
UC3M,biomedica,Física I,60.0,Biomedical Engineering
UC3M,biomedica,Física II,60.0,Biomedical Engineering
UC3M,biomedica,Física III,60.0,Biomedical Engineering
UC3M,biomedica,Ecuaciones Diferenciales,60.0,Biomedical Engineering
UC3M,biomedica,Bioquímica,40.0,Biomedical Engineering
UC3M,biomedica,Biomecánica del medio continuo I (sólidos),60.0,Biomedical Engineering
UC3M,biomedica,Señales y Sistemas,50.0,Biomedical Engineering
UC3M,biomedica,Sistemas Biológicos,50.0,Biomedical Engineering
UC3M,biomedica,Ciencia e ingeniería de materiales,60.0,Biomedical Engineering
UC3M,biomedica,Tecnología electrónica en biomedicina,50.0,Biomedical Engineering
UC3M,biomedica,Métodos numéricos en biomedicina,40.0,Biomedical Engineering
UC3M,biomedica,Biomecánica del medio continuo II (fluidos),40.0,Biomedical Engineering
UC3M,biomedica,Técnicas de búsqueda y uso de la información,0.0,Biomedical Engineering
UC3M,biomedica,Fisiología Médica I,60.0,Biomedical Engineering
UC3M,biomedica,Estadística,0.0,Biomedical Engineering
UC3M,biomedica,Fenómenos de transporte en biomedicina,30.0,Biomedical Engineering
UC3M,biomedica,Ingeniería de Control,45.0,Biomedical Engineering
UC3M,biomedica,Instrumentación de Medida,50.0,Biomedical Engineering
UC3M,biomedica,Hojas de cálculo. Nivel avanzado,0.0,Biomedical Engineering
UC3M,biomedica,Fisiología Médica II,40.0,Biomedical Engineering
UC3M,biomedica,Procesamiento de imágenes médicas,50.0,Biomedical Engineering
UC3M,biomedica,Introducción a los Biomateriales,30.0,Biomedical Engineering
UC3M,biomedica,Introducción al diseño de Instrumentación médica,35.0,Biomedical Engineering
UC3M,biomedica,Fundamentos de ingeniería de tejidos y medicina regenerativa,60.0,Biomedical Engineering
UC3M,biomedica,Biología Computacional,60.0,Biomedical Engineering
UC3M,biomedica,Robótica,45.0,Biomedical Engineering
UC3M,biomedica,Microdispositivos Biomédicos,40.0,Biomedical Engineering
UC3M,biomedica,Dispositivos e instrumental médico,25.0,Biomedical Engineering
UC3M,biomedica,Regeneración y bioingeniería de tejidos y órganos,30.0,Biomedical Engineering
UC3M,biomedica,Introducción a la imagen biomédica,40.0,Biomedical Engineering
UC3M,biomedica,Aplicaciones biomédicas de la robótica,30.0,Biomedical Engineering
UC3M,biomedica,Bioética,0.0,Biomedical Engineering
UC3M,biomedica,Biología sintética y de sistemas,50.0,Biomedical Engineering
UC3M,biomedica,Temas avanzados en imagen médica,50.0,Biomedical Engineering
UC3M,biomedica,"Biomateriales avanzados, bioimpresión 3D y micro/nano biofabricación",35.0,Biomedical Engineering
UC3M,biomedica,Instrumentación e imagen multimodal,50.0,Biomedical Engineering
UC3M,biomedica,Instrumentación e imagen médica,40.0,Biomedical Engineering
UC3M,biomedica,Ingeniería Neuronal,60.0,Biomedical Engineering
UC3M,biomedica,Interfaces cerebro máquina,60.0,Biomedical Engineering
UC3M,ingenieria-fisica,Álgebra lineal,60.0,Engineering Physics
UC3M,ingenieria-fisica,Cálculo I,60.0,Engineering Physics
UC3M,ingenieria-fisica,Física I,60.0,Engineering Physics
UC3M,ingenieria-fisica,Química I,50.0,Engineering Physics
UC3M,ingenieria-fisica,Técnicas de expresión oral y escrita,0.0,Engineering Physics
UC3M,ingenieria-fisica,Cálculo II,60.0,Engineering Physics
UC3M,ingenieria-fisica,Física II,60.0,Engineering Physics
UC3M,ingenieria-fisica,Probabilidad y Estadística,60.0,Engineering Physics
UC3M,ingenieria-fisica,Programación,30.0,Engineering Physics
UC3M,ingenieria-fisica,Química II,60.0,Engineering Physics
UC3M,ingenieria-fisica,Ciencia e ingeniería de materiales,60.0,Engineering Physics
UC3M,ingenieria-fisica,Ecuaciones Diferenciales,60.0,Engineering Physics
UC3M,ingenieria-fisica,Física Cuántica,60.0,Engineering Physics
UC3M,ingenieria-fisica,Mecánica y Relatividad,60.0,Engineering Physics
UC3M,ingenieria-fisica,Variable compleja y transformadas,60.0,Engineering Physics
UC3M,ingenieria-fisica,"Biofísica 1: Biología física molecular, celular y tisular",35.0,Engineering Physics
UC3M,ingenieria-fisica,Electromagnetismo y Óptica,60.0,Engineering Physics
UC3M,ingenieria-fisica,Fundamentos de estado sólido para ingeniería,60.0,Engineering Physics
UC3M,ingenieria-fisica,Métodos Numéricos,40.0,Engineering Physics
UC3M,ingenieria-fisica,"Señales, sistemas y circuitos",60.0,Engineering Physics
UC3M,ingenieria-fisica,Campos y ondas electromagnéticos,60.0,Engineering Physics
UC3M,ingenieria-fisica,Física cuántica avanzada,60.0,Engineering Physics
UC3M,ingenieria-fisica,Física Estadística,60.0,Engineering Physics
UC3M,ingenieria-fisica,Fundamentos de ingeniería electrónica,40.0,Engineering Physics
UC3M,ingenieria-fisica,Hojas de cálculo. Nivel avanzado,0.0,Engineering Physics
UC3M,ingenieria-fisica,Ingeniería Fluidomecánica,60.0,Engineering Physics
UC3M,ingenieria-fisica,Técnicas de búsqueda y uso de la información,0.0,Engineering Physics
UC3M,ingenieria-fisica,Biofísica 2: Biología de sistemas y sintética. Biología computacional,50.0,Engineering Physics
UC3M,ingenieria-fisica,Fotónica,40.0,Engineering Physics
UC3M,ingenieria-fisica,Ingeniería Térmica,60.0,Engineering Physics
UC3M,ingenieria-fisica,Instrumentación y Medida,50.0,Engineering Physics
UC3M,ingenieria-fisica,Biomateriales avanzados y técnicas de biofabricación,25.0,Engineering Physics
UC3M,ingenieria-fisica,Computación e información cuántica,60.0,Engineering Physics
UC3M,ingenieria-fisica,Nanoelectrónica y Nanofotónica,50.0,Engineering Physics
UC3M,ingenieria-fisica,Proyectos de Ingeniería,40.0,Engineering Physics
UC3M,ingenieria-fisica,Sensores y técnicas de medida avanzados,50.0,Engineering Physics
UC3M,ingenieria-fisica,Física y tecnología de plasmas,60.0,Engineering Physics
UC3M,ingenieria-fisica,Fundamentos matemáticos de la mecánica cuántica,60.0,Engineering Physics
UC3M,ingenieria-fisica,Ingeniería neuronal,60.0,Engineering Physics
